node,pagerank
24485,1.235546
24486,1.235546
24487,1.235546
9067,1.152731
11625,1.285835
11626,0.000000
11627,1.795006
11628,1.384041
11629,1.110000
12571,1.584707
16266,1.570810
20227,1.426565
20228,0.000000
2196,0.000000
2197,0.000000
2199,0.000000
2200,1.125000
2201,2.045069
2202,2.533220
3623,0.000000
5590,0.000000
9404,0.000000
9406,1.352488
9407,1.352488
2887,3.216223
3914,3.658053
8769,2.221352
8771,2.987399
8772,2.121352
8166,2.243479
12474,0.000000
19841,0.000000
20158,1.436994
20334,1.316236
23799,0.000000
23800,1.165216
23801,1.288677
2204,0.000000
2205,1.594388
2206,0.000000
2207,0.000000
2209,0.000000
9851,0.000000
12987,3.970957
23256,0.000000
23439,0.000000
23677,1.263893
24728,1.152119
24729,1.152119
24730,1.273244
5319,1.190250
5320,1.454649
5321,1.190250
5322,0.000000
5323,1.190250
5324,0.000000
5325,1.190250
5326,1.190250
2367,1.361926
2368,1.423230
2369,1.156075
2370,0.000000
2371,0.000000
2372,1.790671
7685,0.000000
17440,1.564281
17441,0.000000
17442,1.602776
17443,1.621928
17444,1.213919
17445,1.213919
4544,1.707434
7229,1.784137
8170,0.000000
8687,0.000000
15045,1.157803
15047,1.157803
15048,1.346521
15049,0.000000
2572,2.021088
2574,3.486992
2575,0.000000
2213,0.000000
2214,1.795746
2217,2.806134
2219,1.121367
2220,0.000000
2221,1.415681
2339,2.082919
11684,3.320896
13304,1.257458
13305,1.664745
13306,1.863557
13307,1.257458
2223,1.229799
2225,2.320521
2226,1.229799
2228,0.000000
6621,0.000000
10873,1.265588
11201,2.302085
13731,1.151344
13732,1.151344
13733,1.151344
13734,1.292797
13735,0.000000
2231,1.863131
2234,1.642534
2235,1.467902
2236,1.564622
4761,0.000000
4085,0.000000
15208,0.000000
4009,0.000000
7289,1.780443
7520,3.516750
7521,1.164729
7522,1.913928
2849,0.000000
7756,0.000000
7903,0.000000
11131,1.836139
17923,1.715002
17924,1.560847
17926,1.172339
2679,1.502129
10428,0.000000
11634,0.000000
17656,1.296040
18396,1.463684
18845,1.264452
18846,0.000000
18847,1.748799
18848,0.000000
4054,4.825350
6369,0.000000
8218,0.000000
9202,1.733437
9244,1.506155
9246,0.000000
11719,0.000000
12978,1.216028
12979,1.481533
12980,1.216028
12981,1.216028
12982,1.216028
12983,1.216028
12984,1.216028
12985,1.216028
3006,2.289933
2265,0.000000
2266,1.848061
2268,1.100000
2269,0.000000
2270,1.100000
2271,0.000000
2272,1.930971
3381,0.000000
3382,0.000000
3383,1.275186
3384,1.574828
3385,1.450116
3386,1.275186
3387,1.275186
3388,1.275186
3389,1.275186
3365,0.000000
5584,0.000000
7688,0.000000
8348,0.000000
12666,0.000000
12697,1.329330
8956,1.275120
9310,0.000000
10488,0.000000
15962,1.125747
15963,1.125747
15964,1.499018
9331,0.000000
12448,0.000000
18010,0.000000
18011,0.000000
18012,0.000000
6946,1.307596
6948,0.000000
6949,1.511716
6950,1.307596
6951,1.524136
6952,1.680174
6953,1.307596
6954,1.307596
2535,1.564073
7491,1.727298
7707,0.000000
7708,1.252926
7710,1.252926
3206,1.665129
10182,0.000000
13710,1.236463
13711,1.236463
13712,1.470365
13713,1.236463
8600,1.646344
8602,0.000000
8194,6.315418
9720,0.000000
16476,1.959275
18160,1.308341
22422,1.357319
22508,1.426517
22509,1.246017
11115,0.000000
11733,1.582083
14815,1.417836
16644,1.305001
2288,0.000000
2289,1.112483
2290,1.230189
2291,1.112483
2292,1.112483
2294,2.109153
2295,1.112483
2296,1.112483
2297,1.580068
5369,0.000000
9554,1.445905
11866,1.389060
18100,1.243337
18101,1.243337
2308,0.000000
2309,1.100000
2311,0.000000
2312,1.100000
2313,1.100000
2314,1.200000
2315,1.224691
2316,0.000000
2355,1.402166
9849,2.696437
10042,0.000000
10043,1.674675
10044,1.676984
10045,2.363221
4929,1.602604
4956,1.110000
4957,2.791576
4958,0.000000
4959,0.000000
4960,0.000000
4961,2.845117
4836,0.000000
7713,2.625377
11144,1.485712
11531,1.471960
12243,1.110000
12244,1.372182
12245,1.110000
12246,1.110000
12247,1.110000
12248,1.270037
2317,0.000000
2318,1.512761
2321,0.000000
2322,0.000000
2323,2.212898
2324,1.211602
2325,1.517841
3354,1.454862
3355,1.454862
3357,0.000000
3359,1.454862
3360,0.000000
3340,1.536813
3341,1.666763
3343,0.000000
3344,1.530783
3127,1.664965
8481,0.000000
14145,1.396248
16190,0.000000
18428,1.288375
20853,1.110000
20854,0.000000
20855,1.110000
20856,1.110000
20857,1.110000
2331,0.000000
2332,0.000000
2333,1.204157
2334,0.000000
2335,2.192485
2337,1.204157
2338,1.204157
4217,0.000000
10587,1.152392
10588,1.152392
10589,1.152392
10590,1.406691
10591,1.152392
10592,1.152392
10593,1.152392
10594,1.152392
10595,1.152392
7186,0.000000
16713,0.000000
18315,0.000000
20537,0.000000
20538,1.235128
3673,1.594902
4055,2.790264
4056,0.000000
4057,1.111491
4058,1.236722
4059,1.242921
4060,1.111491
4061,2.201777
23774,0.000000
2349,0.000000
2350,1.111602
2352,1.244718
2353,1.111602
2356,1.111602
2357,1.111602
3528,1.494461
7153,0.000000
7154,1.287837
7155,1.173834
7156,0.000000
7157,1.173834
7158,0.000000
2358,0.000000
2361,1.118192
2362,1.118192
2364,1.118192
2365,1.118192
2366,1.118192
3093,0.000000
3094,1.319241
3095,1.186888
3096,1.186888
3097,1.186888
3098,0.000000
3100,1.186888
13222,2.753788
13223,0.000000
13224,1.803483
13225,0.000000
12398,0.000000
14826,1.918415
16290,0.000000
20615,1.684667
21590,0.000000
22044,1.487175
3296,1.259478
3297,1.243709
3299,1.129798
3301,1.129798
3302,1.129798
2374,0.000000
2376,2.018028
2377,0.000000
4182,2.824651
5070,1.740256
23772,1.284277
23773,1.284277
2379,2.160449
2380,1.121995
2381,2.067430
2382,0.000000
2383,1.242357
2384,1.121995
2386,1.121995
11401,1.559399
15340,2.193741
15648,1.276877
15649,1.276877
15650,1.432751
15651,1.276877
15652,1.396746
15653,1.389253
15654,1.452270
2388,0.000000
2389,1.712006
2390,2.164087
2391,1.164087
2393,0.000000
2394,1.400642
2395,1.164087
4912,1.301373
5256,0.000000
6339,0.000000
6340,1.551547
6341,1.201373
6342,1.201373
6343,1.201373
6344,1.201373
5337,0.000000
5761,0.000000
11939,0.000000
15933,0.000000
17216,1.945834
4972,1.352394
5047,0.000000
5793,1.151399
5794,1.151399
5795,1.151399
5796,1.151399
5797,1.151399
5798,1.151399
5799,1.151399
4434,1.409998
6253,1.585604
6255,1.318596
6257,0.000000
6259,3.129054
4259,2.198181
4532,2.286467
10235,2.437806
12410,0.000000
12411,2.286020
12412,1.203075
12413,1.203075
12414,1.203075
12415,1.203075
6730,0.000000
12526,0.000000
14701,0.000000
17987,1.274217
17989,0.000000
21471,0.000000
5752,0.000000
7666,0.000000
10599,0.000000
11765,3.192759
12489,0.000000
12490,1.137547
4005,2.639080
5583,0.000000
9929,0.000000
10004,0.000000
15540,1.254203
15541,0.000000
15542,1.316016
2420,0.000000
2421,0.000000
2422,1.766006
2423,1.214672
2424,1.214672
2426,0.000000
2427,0.000000
11519,1.698262
14318,0.000000
14319,1.822905
14320,1.297710
14321,1.178632
8186,2.062743
9131,1.955821
9829,0.000000
9830,0.000000
9831,0.000000
9832,1.633286
9834,1.296685
4517,2.285307
8607,0.000000
10337,1.599052
10338,1.331468
10339,1.583419
10340,1.207862
10341,0.000000
5149,1.479948
17175,1.472860
17177,1.190288
17178,1.190288
17179,0.000000
4870,0.000000
9003,3.607969
9818,0.000000
12596,0.000000
14267,0.000000
15531,3.673118
16839,0.000000
18437,1.178274
2428,0.000000
2429,0.000000
2434,0.000000
3318,1.987860
3591,1.194745
3592,1.194745
3593,1.194745
3594,1.700054
3595,1.524816
2629,1.661039
5163,1.951033
14284,0.000000
14285,0.000000
14287,0.000000
8372,1.400284
9891,0.000000
11681,1.797267
11682,0.000000
11683,1.300284
4148,0.000000
4390,0.000000
4391,1.174653
4392,1.540868
4394,1.174653
5496,0.000000
7397,0.000000
14504,1.240440
14506,1.240440
3859,1.655614
6885,1.444255
10498,1.460622
10960,0.000000
10961,1.319428
10962,1.368883
10963,1.192418
5497,0.000000
6391,3.175804
9686,1.464906
10625,0.000000
13539,1.332788
15291,1.212236
15292,1.323736
15293,0.000000
15294,1.212236
15295,1.212236
2437,0.000000
2438,1.499620
2439,1.111111
2440,0.000000
2441,1.111111
2442,1.111111
2443,1.261491
2444,1.363685
2445,0.000000
7524,0.000000
11996,0.000000
11997,1.146375
3643,1.228204
6029,2.846668
6654,1.211111
6655,1.111111
6656,1.727629
4024,2.239606
5766,1.180296
5767,1.180296
5768,4.717725
5769,1.637518
5770,1.180296
5771,1.180296
2480,0.000000
4891,1.896311
6028,0.000000
6030,1.317737
6031,4.035125
6032,1.317737
6033,1.317737
3611,1.422649
8384,1.483174
10806,0.000000
10808,1.191358
10809,1.302469
10810,1.439496
3314,0.000000
3665,0.000000
4962,1.417973
4963,1.417973
4964,1.715242
4966,1.417973
4967,0.000000
4968,1.417973
7495,2.041541
9035,0.000000
12641,1.826601
20000,0.000000
20001,0.000000
20002,1.392766
12674,2.492063
6514,0.000000
6515,1.254654
6517,1.254654
6518,1.254654
6519,1.605322
6520,1.254654
6521,0.000000
6522,1.431407
2473,0.000000
2474,1.375472
2477,2.054165
2478,1.140759
2479,1.140759
2481,1.396460
4593,4.230065
2483,1.241435
2484,1.511981
2485,0.000000
2486,1.363657
2488,1.241435
2489,1.241435
2490,1.241435
4591,1.876685
9387,0.000000
12739,1.200365
12740,1.200365
12741,1.200365
12742,1.338246
16326,1.818211
17436,0.000000
22099,1.312299
22100,1.312299
22101,1.312299
22102,1.312299
22103,1.312299
22104,1.312299
2492,2.350758
2493,0.000000
2494,1.277199
2495,1.277199
2496,1.277199
2497,0.000000
2498,2.315837
4541,1.850943
4542,2.007459
4499,2.371026
4600,0.000000
7333,1.406176
9717,1.258943
10184,1.127720
10185,1.745780
10186,1.127720
10187,1.127720
2499,0.000000
2500,1.100000
2501,1.100000
2502,1.100000
2504,1.529839
2505,1.100000
2506,0.000000
2508,1.277540
10602,0.000000
10729,0.000000
15564,1.186079
15565,0.000000
3877,1.279634
9219,0.000000
16803,0.000000
22424,1.162624
22425,1.162624
22426,1.162624
3242,0.000000
4210,1.233619
4211,1.296626
4212,0.000000
3228,1.805848
3233,1.134534
3234,1.134534
3235,2.280051
3236,1.134534
3238,1.134534
3239,1.134534
7770,1.210152
7771,1.335129
7772,0.000000
7773,1.471037
7774,1.210152
7775,1.210152
7777,0.000000
7778,0.000000
2532,0.000000
2534,1.100000
2536,1.100000
2537,1.100000
2538,1.100000
2682,1.125252
2683,1.125252
2684,1.272112
2687,1.249436
2547,0.000000
3631,0.000000
4065,0.000000
4784,1.591863
4785,0.000000
4788,1.201366
4789,1.612775
10558,1.664999
11423,0.000000
12629,1.361702
23599,1.241551
23600,1.241551
6834,0.000000
6835,0.000000
6836,1.527512
6837,1.231597
6839,1.231597
6841,1.231597
6842,1.331597
6843,0.000000
6049,1.936997
7466,0.000000
8142,1.698065
9462,1.824414
10152,2.930690
10154,1.547420
7422,0.000000
9042,1.509869
9977,3.931213
10613,2.948223
13418,0.000000
16233,0.000000
18703,1.697678
23028,0.000000
23175,0.000000
2933,1.534937
3931,0.000000
3971,1.371805
3973,1.221463
11709,2.102375
14443,1.563864
14444,1.176069
14445,2.204769
14446,1.176069
14447,1.176069
3640,1.117093
3641,0.000000
3642,1.617779
3645,0.000000
3646,0.000000
2557,0.000000
2558,1.277809
2559,0.000000
2560,1.293420
2561,1.100000
2562,1.100000
3332,1.110000
3333,1.925902
3334,1.816024
3335,1.229113
3336,0.000000
3337,2.080963
3338,1.110000
10866,1.664746
11651,2.530434
16381,1.409388
23061,1.610749
23529,1.359276
23821,1.219800
23822,1.219800
6499,1.459439
7351,1.677422
8494,1.759053
11782,0.000000
12227,1.505714
12228,1.819466
12229,0.000000
12230,1.693941
12231,1.503803
12232,1.449133
2978,1.318474
3887,1.202109
3888,1.608927
3889,0.000000
3890,1.202109
3891,1.202109
3892,0.000000
3893,1.202109
3894,1.202109
3895,1.202109
2577,2.736691
2578,0.000000
2579,1.875081
2580,1.413627
2581,0.000000
2582,1.453798
2584,1.425539
2585,1.142490
2586,0.000000
2587,1.142490
2589,1.427216
7300,1.468816
13698,1.407095
16282,0.000000
16283,1.146111
16284,0.000000
16285,1.146111
6481,1.796550
9096,0.000000
11590,2.003981
17270,1.742265
19271,1.813948
19272,1.149991
19273,1.578458
19274,0.000000
19275,1.149991
2591,1.445326
2592,1.872175
2593,1.926614
2594,0.000000
2597,1.545326
2598,1.695969
3985,0.000000
7131,0.000000
9033,0.000000
23813,0.000000
24480,1.334086
24481,0.000000
24482,0.000000
4970,1.565871
16150,0.000000
19372,1.425573
19373,1.250643
19374,1.250643
19375,1.592156
3212,1.848834
7235,2.057369
7236,1.325209
7237,0.000000
7238,2.344498
7239,0.000000
2599,0.000000
2600,1.114406
2601,1.601499
2604,1.462070
2605,1.230634
2606,1.530201
7493,1.444460
8725,3.356188
9646,2.031225
11913,0.000000
11914,0.000000
17574,1.225043
17575,1.225043
17576,1.225043
2607,0.000000
2609,0.000000
3046,0.000000
9660,1.709414
14404,1.680213
14405,1.861247
14406,0.000000
2614,1.329465
2615,1.329465
2616,1.329465
2617,1.329465
2618,1.329465
2619,0.000000
2847,0.000000
12843,0.000000
14192,1.446960
14193,0.000000
14194,1.446960
8404,0.000000
13380,0.000000
14811,2.865542
16220,0.000000
21412,0.000000
25261,0.000000
5007,0.000000
9192,0.000000
10692,0.000000
11358,0.000000
12385,1.821158
12387,0.000000
4023,0.000000
13319,0.000000
14464,1.176364
2621,1.633503
2622,1.366620
2623,0.000000
2624,1.661805
2625,2.042274
2626,1.366620
6996,2.204285
19771,0.000000
19847,1.377091
20243,1.488505
21050,1.247128
21051,1.247128
21052,0.000000
21053,1.455043
21054,1.817485
2627,0.000000
2628,1.100000
2630,0.000000
2631,1.450269
2632,1.100000
2633,1.100000
2634,1.100000
2636,1.100000
8115,0.000000
11715,2.761827
19210,1.547968
19923,1.978225
20678,1.223427
20679,1.346904
20680,0.000000
20681,1.223427
8425,1.303951
8924,1.432063
8925,1.391258
8926,0.000000
6413,1.397563
6460,1.382910
6461,0.000000
6463,0.000000
6464,1.735249
6466,0.000000
4811,0.000000
5460,0.000000
9342,2.491144
9477,1.681275
9826,2.152265
10012,1.706080
12907,1.640795
4102,0.000000
7559,1.300243
8236,0.000000
8237,1.184473
8239,1.184473
8240,1.184473
10600,1.364948
5204,0.000000
6698,0.000000
9373,0.000000
9379,1.236418
3129,0.000000
5548,1.788172
8462,1.618300
9226,0.000000
9227,1.152656
9228,1.152656
9229,2.246830
9231,0.000000
2657,0.000000
2658,1.127176
2660,1.127176
2661,0.000000
2662,1.127176
2663,1.295703
2664,0.000000
6450,2.399248
6312,1.112718
6313,1.112718
6314,1.112718
6315,1.352323
6317,0.000000
6318,1.112718
6319,1.112718
6320,1.112718
4013,2.277203
11646,1.808719
11647,0.000000
2665,0.000000
2666,1.100000
2668,1.487212
2669,1.100000
2670,1.492391
2671,1.100000
2673,0.000000
4586,0.000000
6802,0.000000
6803,0.000000
6804,1.566609
6805,1.384287
6806,1.384287
6807,1.384287
6508,0.000000
8062,1.206658
8063,2.974051
8064,1.368496
8065,1.206658
8068,1.206658
2675,1.868144
2677,1.345410
2678,2.025584
2680,1.225938
2681,1.839416
5377,2.053243
7363,1.595571
8568,0.000000
15731,0.000000
15796,1.397813
15797,0.000000
15798,1.154210
15799,1.154210
11215,1.239712
11216,1.239712
11217,1.239712
11218,1.358936
11219,1.239712
11220,1.239712
11221,1.239712
11222,1.239712
11223,1.239712
11224,1.239712
6247,0.000000
6345,2.315037
6346,1.459844
6347,1.299642
6348,1.299642
4382,1.871126
5655,2.781762
11461,1.597608
14517,1.534411
15175,1.147627
5142,1.459193
5910,1.459647
14477,1.377082
14686,0.000000
14687,0.000000
14688,1.248082
14689,1.420199
14690,1.248082
14691,1.248082
14692,1.248082
4596,0.000000
7178,1.777191
10358,1.663229
11854,1.521952
13308,1.361749
13809,1.362901
13810,1.229402
13811,1.229402
2902,1.942620
4924,1.428023
5045,3.027538
7536,2.461489
10473,0.000000
16399,1.328513
16806,1.608628
16807,0.000000
16808,1.176977
6241,2.070012
8597,1.680456
8866,1.457843
13359,1.235142
13360,1.345721
13361,1.500643
13362,1.235142
13363,1.488939
13364,1.235142
5978,1.281471
7514,1.139553
7515,1.270372
7516,1.139553
7517,0.000000
7518,0.000000
7519,0.000000
2848,1.489632
2850,0.000000
2851,1.520761
2852,1.181366
2853,1.181366
2855,1.181366
7662,2.626192
7699,1.862492
8923,0.000000
9464,2.329575
9512,0.000000
10954,0.000000
11181,2.113395
11668,0.000000
12863,1.993071
13498,1.199982
13499,1.199982
13500,1.199982
9627,1.198499
9628,0.000000
9629,1.573937
9630,1.198499
9631,1.198499
9632,1.378752
9633,1.198499
5046,2.343711
12647,0.000000
15015,2.297607
16195,1.549707
20996,1.296196
20997,0.000000
20998,1.146761
20999,0.000000
2723,1.170100
2724,1.418096
2725,1.809605
2726,0.000000
2729,1.270100
2730,0.000000
2731,1.786473
8495,1.223949
8496,1.367835
5445,2.225715
6090,1.280081
6091,1.280081
6092,1.473405
6093,1.280081
6094,1.280081
6095,0.000000
6097,1.825494
6098,2.596036
3016,1.222175
3017,1.222175
3018,1.435988
3020,2.207339
3022,1.368096
3023,1.222175
3807,1.236537
3873,1.117010
3874,1.117010
3875,1.117010
3876,1.353044
3878,1.117010
3879,1.117010
3880,0.000000
2732,0.000000
2733,1.100000
2734,1.282212
2735,0.000000
2736,1.100000
2737,1.100000
2738,1.100000
2739,1.100000
15993,1.980975
19047,0.000000
19601,1.314348
19912,1.553005
23023,1.836346
24266,1.159811
24267,0.000000
24268,1.471851
4858,0.000000
7920,0.000000
11449,0.000000
21610,1.226465
21611,1.226465
21612,1.226465
21613,1.226465
5355,1.551393
6851,2.002161
7124,0.000000
11354,4.892458
11355,0.000000
2748,0.000000
2749,1.416464
2751,1.235309
2752,1.492815
2753,1.817122
2754,1.845852
2755,1.235309
2756,0.000000
4409,1.876068
6252,1.355575
10575,1.174574
10576,1.294037
10577,0.000000
10578,1.174574
10579,1.174574
2757,0.000000
2758,2.533283
2759,0.000000
2760,1.122546
2761,1.122546
2762,1.122546
2763,1.122546
2764,1.122546
2765,1.122546
2766,1.122546
2767,1.122546
2768,1.122546
2769,1.351323
2770,0.000000
2771,1.336116
2772,1.443370
2773,1.217959
2774,0.000000
2775,0.000000
2776,0.000000
2777,1.217959
2778,1.217959
3471,1.666997
3472,0.000000
6390,2.005847
6392,1.662353
2779,0.000000
2780,1.185114
2781,1.185114
2782,1.185114
4116,0.000000
13068,2.211821
3903,2.107238
7835,0.000000
11619,0.000000
11620,1.911375
11621,1.368284
11622,1.368284
4515,2.013874
4589,3.352193
9852,1.703296
12786,1.265905
12787,1.380667
12788,1.445515
12789,1.265905
12790,1.265905
4279,1.138800
4280,1.875250
4281,1.138800
4282,1.399233
4283,0.000000
4284,2.264731
4286,0.000000
2798,0.000000
2801,0.000000
2803,1.142795
2804,1.142795
2805,1.142795
2806,1.142795
2807,1.142795
5506,0.000000
7110,2.206909
12655,1.445707
21554,0.000000
21555,1.318624
21556,1.318624
4227,0.000000
12498,1.295091
12499,1.739735
12500,0.000000
12501,1.295091
12502,1.295091
12503,1.425983
3007,1.114279
3008,1.114279
3009,1.394833
3010,1.114279
3011,1.311453
3012,1.114279
3013,0.000000
3014,0.000000
7913,0.000000
10292,0.000000
10543,0.000000
10706,1.565992
10708,0.000000
10709,1.297570
2808,0.000000
2809,1.130769
2813,1.242193
2814,0.000000
2815,1.267466
4658,1.406748
7996,0.000000
9913,0.000000
12754,1.415562
12783,1.130523
12784,1.357569
12785,1.411344
2817,0.000000
2820,2.153290
2822,1.100000
2823,1.100000
2824,1.100000
2825,1.100000
2826,1.100000
5276,2.088593
7676,0.000000
10501,1.205520
10502,0.000000
10503,1.205520
10504,0.000000
10505,0.000000
2828,0.000000
2829,1.182067
2830,1.182067
2831,1.182067
2832,1.182067
2833,1.182067
2834,1.182067
2835,1.182067
2836,1.182067
2837,1.182067
2838,1.182067
2839,0.000000
2840,1.156196
2841,1.549788
2842,2.517205
2843,1.602655
2844,1.362833
2845,1.156196
2846,1.156196
6912,1.236034
6913,1.236034
6914,0.000000
6915,1.236034
6916,0.000000
6917,1.236034
6918,1.236034
3412,1.336082
3413,1.150870
3414,0.000000
3415,1.150870
3416,1.604298
3417,0.000000
3418,0.000000
3419,1.150870
4196,1.340297
5058,1.190109
5060,2.362169
5061,0.000000
5062,0.000000
5063,1.598979
11213,1.539586
15695,2.728183
18341,1.285691
18342,1.285691
2857,0.000000
2858,1.842500
2859,1.954453
2860,0.000000
2861,2.834701
2862,0.000000
2863,2.214730
2864,1.671835
2866,0.000000
2867,1.236091
2868,1.236091
2869,1.384015
2870,1.648071
2871,1.236091
2872,1.485587
2873,0.000000
2874,0.000000
2875,0.000000
3114,0.000000
8862,2.290056
17815,1.166200
17816,1.166200
17817,0.000000
17818,0.000000
17819,1.432744
17820,1.166200
17822,0.000000
14393,0.000000
4971,0.000000
9088,0.000000
10188,0.000000
11941,2.238125
11942,0.000000
12935,1.507185
12936,0.000000
3404,1.486614
4144,1.295186
4145,1.123609
2876,0.000000
2881,1.510456
2882,1.350269
2883,1.509834
3626,2.738002
6250,2.363913
8411,0.000000
8413,1.493570
8414,0.000000
8415,1.467615
9885,1.452715
13138,1.431892
15166,1.662199
18649,1.303309
18650,1.303309
18651,1.303309
18652,1.303309
18653,1.303309
5869,0.000000
7792,2.063900
7793,1.390326
7794,0.000000
7795,1.228457
7796,1.228457
7797,1.228457
7798,0.000000
2885,0.000000
2886,1.206637
2889,1.206637
2890,3.708383
2891,1.206637
6984,0.000000
10221,0.000000
17419,1.837822
17844,1.351638
19445,0.000000
19446,1.454330
19447,1.326956
19448,0.000000
2892,0.000000
2893,1.313765
2895,1.213765
2896,0.000000
2898,0.000000
2899,1.213765
6169,1.827122
6808,0.000000
7141,0.000000
7219,1.326895
8157,0.000000
8158,1.458806
8159,2.173167
4375,0.000000
14665,1.433012
18705,0.000000
19644,1.251396
19645,1.965093
9649,2.222015
13551,1.837809
13781,1.466422
15174,0.000000
15928,1.561056
18152,0.000000
22085,0.000000
22907,1.426078
23756,1.168651
2900,0.000000
2901,1.100000
2903,1.505512
2904,1.100000
2905,1.100000
2906,1.647179
2907,1.100000
2908,1.443335
2909,0.000000
2910,1.759692
2911,1.100000
2912,0.000000
2913,1.100000
2914,1.605114
2915,1.446103
2916,1.289791
2917,0.000000
2918,2.692145
4008,0.000000
4010,2.787758
4011,0.000000
4012,1.122222
7007,0.000000
9688,1.214968
3042,1.720354
3044,0.000000
3045,1.464902
3048,0.000000
3049,1.670808
2920,0.000000
2921,1.111111
2922,1.111111
2923,0.000000
2924,1.111111
2925,0.000000
2926,0.000000
2927,1.111111
2928,0.000000
3512,0.000000
3516,1.125685
3517,0.000000
3518,1.317639
3519,0.000000
3597,0.000000
7492,1.373853
7494,1.219417
7496,1.219417
7497,1.342824
5779,1.926614
5780,0.000000
5781,0.000000
5782,1.170266
5783,1.170266
2929,0.000000
2932,2.344901
2934,1.185479
2936,0.000000
2937,0.000000
3292,1.342464
3650,2.053765
3731,1.393106
4125,1.947227
5387,1.433428
6652,1.579672
7694,1.275457
10508,1.982275
12750,1.146836
12751,1.146836
12752,0.000000
12753,1.146836
7335,0.000000
7724,1.593645
7851,2.005980
10818,1.778589
10819,1.375557
2938,0.000000
2939,1.512136
2940,0.000000
2941,1.129176
2942,1.129176
2943,1.496147
2944,1.129176
2945,1.464895
4551,0.000000
7016,2.334966
18177,1.569779
18178,1.260885
18179,1.260885
18181,1.377620
18182,1.260885
2948,1.252931
2949,1.881567
2950,0.000000
2951,0.000000
2952,1.252931
2953,1.252931
2955,1.452179
2956,1.452179
5210,1.794704
13448,1.125293
13449,1.890562
8484,0.000000
8657,1.635104
8658,1.426339
8659,1.278472
8660,0.000000
8661,1.508123
8662,0.000000
8663,1.437743
8611,2.134568
12329,2.007201
13260,2.127453
13981,1.350237
13982,1.237698
13983,1.237698
13984,1.353608
13985,2.751169
2957,0.000000
2958,1.403609
2960,1.816832
2961,1.100000
2962,1.223407
2964,1.100000
2965,1.541709
2966,0.000000
3393,1.468103
5468,1.505745
6551,1.795914
8612,1.251287
8613,1.124069
8614,1.124069
8615,1.124069
8616,1.240652
6205,1.127995
6207,1.127995
6208,1.660690
6210,0.000000
4977,0.000000
11496,1.646282
13597,1.613254
13598,0.000000
12904,2.643122
16350,0.000000
7055,2.563558
11839,1.862780
16294,2.031267
16295,1.164682
16296,1.164682
16297,1.331624
16298,1.164682
3788,0.000000
3950,0.000000
4380,1.609167
5073,1.261222
5074,1.261222
5075,1.261222
5076,1.953695
5077,1.261222
2977,0.000000
2979,1.116365
2980,1.116365
2981,1.116365
2982,1.116365
2984,0.000000
2985,0.000000
2986,0.000000
7247,1.503180
7905,1.429724
8074,1.694663
8075,1.174770
8076,1.174770
8077,1.313320
8078,1.174770
8079,1.319308
8080,1.174770
9323,1.429153
13662,0.000000
15559,1.465263
16329,1.432028
17670,1.274796
18091,1.158030
18092,0.000000
3815,0.000000
4270,1.435973
4271,1.321650
4272,1.321650
5711,1.139419
5712,1.139419
5714,1.139419
3183,0.000000
3184,1.683389
3186,1.963410
3187,1.248976
3188,1.123913
3189,1.123913
3191,1.123913
2989,1.201453
2991,1.201453
2992,1.341609
2993,1.407657
2994,0.000000
2996,1.201453
2997,0.000000
6552,0.000000
9809,0.000000
10433,0.000000
15936,1.177864
15937,1.177864
15938,0.000000
15939,1.290334
3192,1.120145
3193,2.130739
3194,1.120145
3195,3.114954
3196,1.789858
3197,1.120145
12812,2.060197
13090,1.763491
18560,1.787046
20923,0.000000
21225,1.330229
21226,1.206939
21227,1.206939
21228,1.206939
2998,0.000000
2999,0.000000
3000,1.205124
3001,1.397929
3003,1.205124
3004,1.205124
6968,0.000000
9332,0.000000
11376,0.000000
13948,1.270678
13949,1.270678
13950,0.000000
13951,1.270678
13952,1.270678
13953,0.000000
3200,1.353368
3202,0.000000
3693,2.543425
9827,1.758801
9828,2.508439
4877,1.449766
6475,0.000000
19323,1.172242
19324,1.172242
19325,1.172242
19326,1.172242
19327,1.172242
3866,0.000000
3999,0.000000
4002,1.264221
8527,0.000000
8773,1.449817
6218,0.000000
6219,2.030253
6220,1.276926
6221,1.405490
6222,1.516231
6224,0.000000
15842,2.271206
10442,5.959060
20573,1.127121
20574,0.000000
20575,1.127121
20576,1.492959
20577,1.306874
3031,0.000000
3032,1.217923
3034,1.217923
3035,1.771839
3036,1.373657
3962,1.167653
3964,1.167653
3965,1.167653
3966,1.167653
3967,1.444647
3968,1.549198
3969,1.411114
3970,0.000000
3037,0.000000
3039,0.000000
5805,0.000000
11185,1.670342
11767,1.349588
12536,1.147145
12537,1.147145
12538,1.147145
12539,1.147145
5422,1.864196
9162,3.367798
9399,0.000000
11259,1.979075
11260,1.343076
11261,2.092119
11262,1.343076
11263,1.694972
3682,1.301723
3683,1.301723
3684,1.301723
3685,1.301723
3686,0.000000
5481,1.997363
11471,1.340067
11472,0.000000
11473,1.368670
11475,1.223279
12091,0.000000
13432,1.413242
15331,2.445208
21969,3.055028
23469,4.971681
24405,0.000000
4215,0.000000
4358,1.356042
4359,0.000000
4361,1.429783
8429,1.836335
10285,1.585621
11648,1.456039
11649,1.659270
11650,1.388728
6494,2.855654
7932,0.000000
13859,0.000000
14075,1.435162
14076,1.412476
14077,1.263396
14078,1.640315
3211,0.000000
