node,pagerank
11440,0.090184
11441,0.090184
11442,0.090184
11443,0.455608
11444,0.090184
11445,1.888673
11447,0.090184
11448,0.090184
11449,0.180343
11450,0.090184
11451,0.090184
11452,0.090184
11453,1.539360
11454,0.904061
11455,0.090184
11456,0.540085
11457,0.180181
11458,0.090184
11459,0.090184
11460,0.270050
11461,0.180465
11462,0.090184
11463,0.090184
11464,0.271379
11465,0.090184
11466,0.090184
11467,0.090184
11468,0.631018
11469,0.362401
11470,0.090184
2584,0.905255
2585,0.905255
2586,0.271307
2594,3.519699
2597,0.271166
2605,1.177357
2611,1.897149
2616,1.365367
2624,0.725443
2627,0.632724
2639,0.995884
2644,0.542011
2645,0.723289
2646,2.264456
2647,0.271241
2649,0.181121
2662,0.635114
2670,1.531092
2672,0.735845
2676,1.089620
2681,0.181121
2687,0.451281
2694,1.177557
2695,0.271399
2698,0.451993
2702,1.536778
861,9.346339
1112,5.739027
1336,0.812488
1226,0.988932
1343,0.538966
1344,0.988131
1345,0.899586
1346,0.720119
1347,0.812981
2756,1.438048
2764,0.269810
4061,1.168423
4064,0.179661
4069,0.270212
4078,1.796935
4079,2.697957
4087,1.251189
4088,0.357282
4089,0.357282
4090,0.715811
4091,1.080690
4093,8.266687
4095,0.449841
4099,0.361227
4100,0.090119
4101,0.360254
4102,0.989782
4104,3.236642
4105,0.181050
4106,0.270458
4107,0.090119
4109,0.290331
4110,0.090119
4112,0.540928
4114,2.067760
1851,2.159625
2470,1.711369
4483,2.069444
4691,2.518236
4713,1.530513
4722,0.989145
4811,1.889765
4812,1.442296
4813,0.719605
4814,1.441597
4816,0.539479
4817,2.429989
4821,0.719661
4822,0.275846
4823,0.456892
4826,3.062726
4829,0.449661
4830,0.449661
4831,0.359608
4832,0.989563
4833,0.449910
4834,0.450527
4841,2.337108
4842,5.394270
4845,0.270952
4847,6.115092
4848,0.359765
4850,0.539949
4851,1.351163
4852,1.261186
1250,0.991329
3040,0.453127
3047,2.167856
3056,1.632928
3062,0.906893
3074,0.904300
3085,0.451822
3092,0.903219
3111,2.801074
3113,0.542422
3119,0.541149
3124,2.438905
3125,1.356380
3131,0.723628
3134,0.271572
3137,3.625160
3140,1.082228
3142,0.453275
3146,0.543432
3148,0.902199
3150,1.086175
3154,1.895845
3159,0.271680
3160,1.549617
3163,0.362084
3172,1.443895
3173,0.902921
3178,0.542079
3179,1.806472
3183,0.542322
3186,1.360788
3189,0.271251
3192,1.354618
3194,0.361718
3195,2.438649
3198,0.452080
3201,0.361322
3206,0.362465
3207,0.542118
3211,0.634013
3212,0.634013
3213,0.271084
3224,0.362041
3225,0.546390
3228,0.180565
3229,0.361016
3233,3.401531
3239,0.361540
3242,1.808588
2784,0.901155
2785,1.260404
2786,0.271302
1107,2.700229
3030,1.626665
3041,0.898408
3042,0.539543
3043,1.528113
3044,0.902630
3051,0.634225
3052,0.270976
3053,0.451925
3059,0.541490
3063,0.632755
3078,0.541989
3079,0.541989
3083,0.449610
3086,0.812091
3087,0.360666
3088,0.547158
3089,0.547158
3090,0.090247
3093,2.159961
3094,0.450563
3095,0.450563
3096,0.360298
3097,0.450563
3099,0.450147
2998,0.090125
2999,0.090125
3000,0.090125
3002,0.090125
3003,0.180355
3005,3.056210
3006,1.086829
3007,0.450412
3009,0.090125
3011,0.090125
3017,0.090125
3018,0.090125
3022,0.090125
3024,0.451685
3025,0.813321
1116,4.320753
4511,1.529470
9585,0.270506
11812,8.266875
14750,1.705989
13975,1.179472
4709,0.540136
4710,0.540136
4711,0.540136
4725,0.360011
4726,0.989757
4727,0.270515
4469,0.090308
4473,0.181524
4474,0.631474
4475,0.361448
1254,0.270740
4621,2.314346
4624,1.176034
4761,0.271247
4768,0.361245
4772,0.361690
5074,3.888204
5629,0.724045
5630,0.451467
5631,0.271028
5633,0.362871
5634,0.362113
5635,0.270570
5636,0.090409
5637,2.895717
5638,2.535955
5639,1.267391
5640,0.633650
5641,1.814054
5642,0.271548
5643,0.361320
5644,0.452523
5645,3.514795
5646,0.271469
5649,0.993499
5650,0.452025
5651,0.270889
5652,0.541863
5653,0.541863
9344,0.810940
9616,1.260474
10696,0.539738
13403,0.270053
8246,0.720071
12012,1.620701
13977,0.629858
13978,0.539629
13982,0.809862
13985,1.169786
19709,0.901755
24221,0.997796
24276,0.361163
24277,0.361163
6009,3.680665
6074,2.336040
6169,1.796500
6221,0.897621
6242,3.501387
6256,0.629540
7512,1.887024
8341,5.964418
10660,2.606823
10661,3.416628
10662,3.418518
10939,2.615315
11191,7.830885
11686,2.251008
12020,2.335103
12252,0.269763
13161,1.077161
14822,3.238748
15969,0.897089
15983,0.628154
16373,0.720702
17145,0.538324
17283,1.619295
17322,0.628399
17328,0.717501
17360,0.449042
17500,1.255627
17564,0.718235
17592,0.269342
17672,0.718309
17690,0.986710
18622,0.723907
18683,0.270026
18684,0.633258
18685,0.448771
18686,0.269813
18687,0.539988
18688,0.448956
1080,5.754535
2723,5.662348
6696,0.721850
8732,1.798816
8742,0.269784
12243,0.269987
12244,0.269625
12245,0.359557
12246,0.359583
12247,0.269938
12248,0.359282
12249,0.269534
12250,0.629062
12251,0.269854
1174,4.945015
4513,7.547272
4515,3.953732
4545,2.246484
5998,2.426977
6056,1.617210
6062,1.167847
6228,0.359446
6310,0.632381
6311,1.078729
6376,3.418526
6524,0.810157
8715,1.260406
9120,0.539700
10904,0.539499
10928,3.590850
11955,0.449580
12313,0.538800
12314,0.628650
12315,0.538800
12409,2.963197
12416,0.899067
12447,1.617330
12700,0.629403
12774,0.540176
12962,0.900789
13219,0.449200
13220,1.713017
13221,0.718588
13222,0.269579
13223,0.269494
13224,0.450720
13225,0.270083
13226,1.078292
13227,0.359442
13228,0.449312
13229,0.270290
13230,0.541006
13231,0.449113
13232,0.717850
5952,1.079123
5953,0.720761
5954,1.172453
5955,0.360881
5956,0.540892
5957,0.990795
5958,0.270374
5959,0.270374
5961,0.360767
5962,0.180727
5963,1.361253
5967,0.360313
5968,0.458515
4278,0.180500
4282,1.800769
11168,0.362974
18531,0.629172
18675,0.449545
1047,0.720156
1082,6.027626
1121,4.405778
1125,2.067090
1128,4.494695
1130,5.039439
1146,7.013577
1151,1.708493
1152,5.577545
1204,3.145715
1206,5.151064
1209,3.954213
1236,7.736760
1240,4.045228
2772,2.249578
4141,1.890934
4508,1.260946
4509,0.991612
4514,1.436741
4522,1.525279
4525,2.695681
4526,0.808371
4541,0.898064
4558,1.620781
4560,1.707406
4567,0.717897
4570,0.718692
4907,0.361706
4970,4.229051
5009,0.360332
5017,1.390948
5105,1.709034
5118,3.963837
5803,1.800839
5839,0.449164
5902,1.348913
5949,0.359472
5950,0.359472
5970,2.428683
6013,1.437290
6017,0.451452
6024,1.617275
6049,5.129609
6065,0.988942
6068,5.315119
6075,0.359770
6081,2.067548
6082,1.167882
6109,1.708216
6110,0.898216
6120,1.167906
6124,3.146472
6129,1.439498
6150,1.170746
6153,1.618106
6184,0.539103
6193,2.882498
6211,0.269586
6227,1.078859
6234,0.269724
6236,1.077786
6254,0.359505
6258,2.246898
6267,0.449500
6270,0.450081
6277,0.179843
6283,1.886578
6289,5.920795
6293,2.247626
6313,1.798676
6314,1.259121
6324,1.078740
6338,0.899122
6365,0.629018
6387,0.270079
6394,3.686680
6399,0.539025
6405,6.564186
6406,3.503717
6410,3.589119
6414,1.164909
6442,1.891007
6448,1.617584
6452,1.346946
6459,0.538460
6460,1.704827
6461,0.897527
6463,1.081182
6464,0.538906
6488,0.718587
6507,0.359462
6509,2.154561
6535,0.359391
7515,7.283102
7607,5.307564
7797,1.439351
7858,0.455352
8235,0.629240
8312,1.358641
8664,0.269760
8667,0.269760
8678,3.408923
8707,0.538797
8734,0.449564
8736,1.531458
9228,0.988842
9248,0.989987
9276,1.169544
9295,1.800149
9342,0.450968
9345,2.429133
9623,1.446733
9988,1.071652
10012,0.786076
10363,1.261083
10367,1.803612
10374,2.247158
10402,1.439393
10405,1.708486
10427,3.325157
10436,0.720181
10482,2.085710
10509,0.718936
10532,0.898844
10572,0.359534
10608,1.169982
10647,1.442633
10860,1.620097
10906,0.899245
10929,1.531991
10949,1.280284
10962,0.988237
10967,0.899958
11035,0.450238
11340,0.919656
11604,0.538943
11607,0.898625
11608,0.359398
11609,0.359398
11611,0.538950
11612,0.538950
11613,0.538950
11616,0.359579
11620,1.260346
11720,0.538680
11744,3.142737
11745,1.616999
11746,0.448905
11747,0.448905
11938,3.420151
11940,0.269789
11942,0.819030
12016,0.269721
12017,0.449171
12191,0.269663
12192,0.808780
12193,0.179902
12199,0.628711
12201,0.719688
12257,0.269597
12258,0.539302
12263,1.079301
12264,1.619997
12296,0.807116
12300,0.539155
12302,0.269477
12307,0.990006
12317,0.449196
12319,0.628832
12321,0.993267
12322,0.539804
12323,1.445027
12328,0.718454
12330,1.530423
12331,1.079511
12335,0.898738
12339,1.083090
12792,0.360133
12797,0.360136
12839,0.543317
12908,1.168497
12910,0.631472
13154,2.247207
13157,0.989401
13289,1.079390
13414,3.777801
13768,0.989411
13796,1.528662
13820,1.349697
13928,1.261238
14012,0.359592
14029,2.154818
14030,0.628739
14032,0.629500
14033,1.168304
14047,0.719231
14048,0.359452
14049,0.804983
14050,0.448684
14051,1.261781
14054,0.629500
14055,1.348104
14056,0.179696
14060,0.179696
14061,0.359248
14063,0.988323
14065,1.435617
14066,0.717440
14067,1.256626
14068,0.448899
14069,0.629311
14113,0.359287
14176,0.270739
14273,0.925138
14274,0.360427
14304,0.629582
14381,3.417362
14568,1.887089
14597,0.270445
14672,0.546583
14751,0.359385
14752,0.538658
15297,2.074489
15936,0.269530
15941,0.718257
15942,1.077864
15944,1.347145
15946,0.269524
15947,0.269683
15948,0.807765
15949,0.538533
15950,0.179620
15951,0.629072
15952,0.269268
15953,0.897488
15954,0.359387
15955,0.269618
15956,0.359005
15957,0.269268
15958,0.269394
15959,0.269531
15960,1.437527
15961,0.359148
15962,0.359330
15963,0.269268
15964,0.359278
15965,0.269266
15966,0.628277
15967,0.448991
15968,0.269531
15970,0.538426
15971,0.449552
15972,0.358802
15973,0.627780
15974,0.449248
15975,0.269393
15980,0.269401
15981,1.976666
15982,0.269268
15984,0.359377
16377,0.629544
16381,0.269894
16388,0.540601
16391,0.359851
16392,0.449824
16393,0.898965
16395,0.269867
16396,0.269867
16407,0.541739
16457,0.808617
16548,0.539551
16693,0.274394
16694,0.181817
16713,1.709637
17020,1.980724
17029,0.629717
17037,1.528983
17073,0.270016
17117,2.067278
17126,0.359340
17136,0.449489
17139,0.628927
17143,1.797467
17144,0.179639
17146,0.897949
17147,0.269305
17148,0.628462
17149,1.077798
17150,0.808562
17151,0.717853
17152,0.628289
17153,0.987289
17154,0.359503
17155,0.538171
17156,0.539145
17157,0.179639
17159,0.179639
17160,1.077451
17164,0.898359
17167,2.338118
17176,0.629284
17177,0.359225
17178,0.359225
17179,0.807754
17180,0.179881
17182,0.359614
17185,0.808232
17186,0.897276
17187,1.077167
17188,0.360106
17195,0.359070
17200,0.448707
17201,0.179881
17203,0.629086
17208,0.269524
17210,0.539271
17211,0.538409
17213,0.633056
17214,0.539464
17215,0.718810
17216,0.718810
17218,0.269524
17229,0.628580
17230,0.808021
17240,1.695114
17244,1.157307
17252,0.628371
17253,0.807315
17254,0.448656
17256,1.168305
17259,0.629209
17260,0.269669
17262,0.629180
17265,0.359253
17266,0.359253
17267,0.359504
17268,1.528913
17301,0.269812
17302,0.450928
17303,0.269524
17306,0.269500
17307,0.269524
17313,0.179544
17314,0.628539
17315,0.089858
17316,0.089858
17317,0.269313
17318,0.269313
17319,0.357881
17320,0.178694
17321,0.269410
17323,0.269070
17324,0.089858
17325,0.359460
17326,0.089858
17327,0.358775
17329,0.089858
17330,0.179615
17331,0.540033
17332,0.269034
17333,0.358645
17334,0.627359
17335,0.537546
17336,1.075588
17337,0.447093
17338,0.535594
17339,0.627316
17340,0.089858
17341,0.089858
17342,0.089858
17343,0.627826
17344,0.537951
17345,0.359548
17346,0.089858
17347,0.557307
17348,0.268897
17349,0.268897
17350,0.268897
17351,0.089858
17352,0.269005
17353,0.179408
17354,0.448657
17355,0.179502
17356,0.358912
17357,0.358912
17358,0.358899
17359,0.089858
17361,0.448809
17362,0.179512
17363,0.358854
17364,0.358854
17365,0.089858
17366,0.449516
17367,0.449516
17368,0.273978
17369,0.269256
17370,0.358738
17371,0.089858
17372,0.089858
17373,0.447286
17374,1.079335
17375,0.089858
17376,0.089858
17377,0.539272
17378,0.089858
17379,0.628480
17380,0.901667
17381,0.179484
17382,0.269331
17383,0.089858
17384,0.900585
17385,0.089858
17386,0.179648
17387,0.269297
17388,0.269858
17389,0.359140
17390,0.808366
17391,0.269285
17392,0.089858
17393,0.089858
17394,0.718771
17395,0.448882
17396,0.269229
17397,0.089858
17398,0.089858
17399,0.179648
17400,0.089858
17401,0.089858
17402,0.179800
17403,0.628256
17404,0.269260
17405,0.179627
17406,0.089858
17407,0.358514
17408,0.089858
17409,0.089858
17410,0.089858
17411,0.179540
17412,0.179331
17413,0.179502
17414,0.629021
17415,0.089858
17416,0.179626
17417,0.089858
17418,0.179926
17419,0.089858
17420,0.089858
17421,0.984202
17422,0.179609
17423,0.866595
17424,0.089858
17425,0.179555
17426,0.089858
17427,0.089858
17428,0.449225
17429,0.269127
17430,0.269127
17431,0.269405
17432,0.089858
17433,0.358998
17434,0.720115
17435,0.269789
17436,0.358611
17437,0.358611
17438,0.358611
17439,0.447286
17440,0.268531
17441,0.089858
17442,1.081586
17443,0.358788
17444,0.179502
17445,0.448324
17446,0.359117
17447,0.089858
17448,0.089858
17449,0.089858
17450,0.268897
17451,0.268897
17452,0.268897
17453,0.089858
17454,0.089858
17455,0.809177
17456,0.538756
17457,0.629608
17458,0.089858
17459,0.089858
17460,0.089858
17461,0.089858
17462,0.269475
17463,0.089858
17464,0.896936
17465,0.628174
17466,0.089858
17467,0.465558
17468,0.089858
17469,0.089858
17470,0.799017
17471,0.089858
17472,0.268897
17473,0.268897
17474,0.268897
17475,0.089858
17476,0.359828
17477,0.089858
17478,0.626749
17479,0.179253
17480,0.089858
17481,0.718715
17482,0.269240
17483,0.269264
17484,0.089858
17485,0.089858
17486,0.089858
17487,0.720586
17488,1.438990
17489,0.089858
17490,0.179609
17491,0.089858
17492,0.180631
17493,0.089858
17494,0.089858
17495,0.089858
17496,0.269567
17497,0.089858
17498,1.345350
17499,0.538280
17501,1.165618
17502,0.089858
17503,0.089858
17504,0.089858
17505,0.359031
17506,0.448850
17507,0.987740
17508,0.179602
17509,0.269493
17510,0.269168
17511,0.448864
17512,0.800670
17513,0.269320
17514,0.628972
17515,0.089858
17516,0.179636
17517,0.448669
17518,0.448669
17519,0.359254
17520,0.627831
17521,0.627831
17522,0.268843
17523,0.358368
17524,0.448110
17525,0.721159
17526,0.359299
17527,0.538962
17528,0.538962
17529,0.269927
17530,0.269040
17531,0.179597
17532,0.273433
17533,0.089858
17534,0.179163
17535,0.359084
17536,0.359084
17537,0.359084
17538,0.089858
17539,0.269661
17540,0.089858
17541,1.066494
17542,0.089858
17543,0.179502
17544,0.179502
17545,0.089858
17546,0.357881
17547,0.089858
17548,1.170263
17549,0.089858
17550,0.179613
17551,0.089858
17552,0.269493
17553,0.628381
17554,0.179631
17555,0.089858
17556,0.089858
17557,0.089858
17558,0.089858
17559,0.089858
17560,0.179631
17561,0.089858
17562,0.268843
17563,0.089858
17565,0.898891
17566,0.089858
17567,0.089858
17568,0.089858
17569,0.089858
17570,0.089858
17571,0.269113
17572,0.269113
17573,0.268839
17574,0.269256
17575,0.089858
17576,0.089858
17577,0.359406
17578,0.179502
17579,0.179502
17580,0.358879
17581,0.359458
17582,0.719889
17583,0.089858
17584,0.179502
17585,0.179653
17586,0.089858
17587,0.179719
17588,0.179253
17589,0.089858
17590,0.089858
17591,0.089858
17593,0.089858
17594,0.182080
17595,0.358759
17596,0.089858
17597,0.089858
17598,0.089858
17599,0.269311
17600,0.269311
17601,0.089858
17602,0.359453
17603,0.179660
17604,0.900070
17605,0.269598
17606,0.447674
17607,0.626525
17608,0.447674
17609,0.089858
17610,0.179580
17611,0.089858
17612,0.179631
17613,0.179660
17614,0.089858
17615,0.631040
17616,0.089858
17617,0.449337
17618,0.273992
17619,0.268897
17620,0.268897
17621,0.268897
17622,0.269481
17623,0.179502
17624,0.089858
17625,0.089858
17626,0.718761
17627,0.089858
17628,0.089858
17629,0.179502
17630,0.179502
17631,0.538926
17632,0.089858
17633,0.089858
17634,0.089858
17635,0.808890
17636,0.269005
17637,0.809425
17638,0.089858
17639,0.089858
17640,0.269546
17641,0.179530
17642,0.729174
17643,0.273974
17644,0.179648
17645,0.089858
17646,0.179632
17647,0.089858
17648,0.089858
17649,0.089858
17650,0.359467
17651,0.187448
17652,0.269303
17653,0.269871
17654,0.358577
17655,0.360117
17656,0.089858
17657,0.627531
17658,0.358998
17659,0.089858
17660,0.269701
17661,0.450261
17662,0.089858
17663,0.089858
17664,0.359231
17665,0.449124
17666,0.449124
17667,0.358514
17668,0.358514
17669,0.179555
17670,1.080045
17671,0.089858
17673,0.269509
17674,0.089858
17675,0.089858
17676,0.179502
17677,0.269451
17678,0.358685
17679,0.448295
17680,0.089858
17681,0.359710
17682,0.179502
17683,0.179502
17684,0.089858
17685,0.089858
17686,0.187448
17687,0.089858
17688,0.089858
17689,0.179577
17691,0.089858
17692,0.187448
17693,0.179502
17694,0.449510
17695,0.449510
17696,0.089858
17697,0.452742
17698,0.359161
17699,0.359161
17700,0.179502
17701,0.269429
17702,0.089858
17703,0.718714
17704,0.358799
17705,0.179902
17706,0.897632
17707,0.359022
17708,0.178694
17709,0.179631
17710,0.089858
17711,0.448711
17712,0.897967
17713,0.269325
17714,0.269325
17715,0.269267
17716,0.269211
17717,0.089858
17718,0.268976
17719,0.179502
17720,0.179502
17721,0.179502
17722,0.179502
17723,0.089858
17724,0.269480
17725,0.269480
17726,0.358966
17727,0.717956
17728,0.089858
17729,0.538900
17730,0.538900
17731,0.089858
17732,0.179719
17733,0.089858
17734,0.089858
17735,0.448105
17736,0.448105
17737,0.089858
17738,0.358674
17739,0.537532
17740,0.332448
17741,0.269603
17742,0.089858
17743,0.359560
17744,0.358504
17745,0.358891
17746,0.358891
17747,0.179785
17748,1.891026
17749,0.627294
17750,0.628690
17751,0.179627
17752,0.089858
17753,0.089858
17754,0.358824
17755,0.358824
17756,0.268995
17757,0.359339
2769,2.696832
6323,0.449475
6515,1.170108
6887,1.977905
8071,6.212562
8684,1.617603
11015,2.621367
11603,0.539106
11605,0.449262
11606,0.629222
12312,0.359429
13611,0.539518
13615,0.539518
13681,0.359516
13682,0.269524
14016,0.269509
14057,1.705676
14058,0.359159
14673,0.272575
14689,0.540776
15627,0.186753
16021,1.710891
16551,0.269474
17112,1.707324
17166,0.987836
17269,0.269393
17771,0.357872
17772,0.357872
17773,0.179568
17774,0.268673
17775,0.268673
17776,0.268673
17777,0.089790
17778,0.269433
17779,0.269433
17780,0.358563
17781,0.358563
17782,0.448404
17783,0.269723
17784,0.089790
17785,0.358651
17786,0.358651
17787,0.358651
17788,0.089790
17789,0.089790
17790,0.269559
17791,0.449005
17792,0.449005
17793,0.358977
17794,0.358977
17795,0.467384
17796,0.089790
17797,0.089790
17798,0.359643
17799,0.089790
17800,0.089790
17801,0.089790
17802,0.357794
17803,0.357794
17804,0.357794
17805,0.269236
17806,0.179652
17807,0.089790
17808,0.269650
2738,0.360180
2739,0.360180
5917,0.631005
10149,0.629781
10530,0.720451
10674,0.632748
10689,1.363798
11479,0.180492
12217,0.090154
12218,0.090154
12219,0.180015
12220,0.090154
12221,0.090154
12222,0.090154
12223,0.090154
12224,0.180143
12225,0.090154
12226,0.180305
12227,0.090154
12228,0.090154
12229,0.270375
12230,0.090154
12231,0.090154
12232,0.090154
12233,0.090154
12234,0.090154
12235,0.090154
12236,0.090154
12237,0.090154
12238,0.090154
12239,0.090154
12240,0.180143
12241,0.090154
12242,0.090154
5076,1.706615
5945,0.271585
7794,1.175291
10350,0.631967
11143,0.675314
11152,0.183095
11157,0.183095
11162,0.183095
11175,0.275766
13351,0.630850
13983,1.619791
16303,0.632151
18089,0.450514
19413,0.090418
19414,0.183089
19415,0.090418
19416,0.090418
19417,0.090418
4948,0.362636
4999,0.180908
6297,3.419625
6699,0.270613
6718,1.624456
6770,0.361287
13404,1.279090
13435,0.361643
18674,0.270165
2089,0.366662
4747,11.067148
7982,0.900719
7983,1.444826
7984,0.631521
7985,1.441142
7986,7.816030
7987,0.540037
7988,0.360482
7989,1.617518
7990,2.608840
7991,9.973309
7992,1.439419
7993,3.420965
7994,2.966240
7995,0.990712
7996,0.360562
7997,2.339091
7998,1.889771
7999,2.340237
8000,2.610408
8001,4.322102
8002,1.080082
8003,2.063850
8004,1.709054
8005,6.732827
8006,1.170378
8007,0.270545
8008,0.990776
8009,0.810720
8010,0.990776
8011,0.810720
8012,1.259725
8013,0.718645
8014,0.899545
8015,0.718645
8016,2.789314
8017,0.809384
8018,1.259290
8019,1.084925
8020,0.901678
8021,1.173917
8022,0.360369
8023,0.899636
8024,0.360495
8025,3.504322
8026,0.809463
8027,0.271059
8028,0.450458
8029,5.656066
8030,2.248503
8031,3.685339
8033,1.090427
8034,1.262605
8035,0.630072
8036,0.450631
8037,0.270704
8038,1.800374
8039,2.163417
8040,0.900308
8041,0.360569
8042,0.811571
8043,0.811219
8044,3.057041
8045,1.798919
8046,0.990846
8047,0.998792
8048,1.441936
8049,1.357625
8050,0.815071
8051,0.910816
8052,0.630143
8053,0.720819
8054,0.539751
8055,0.539751
8056,2.872240
1064,0.989830
2719,0.540913
2725,0.540159
4792,1.169565
4987,0.742715
5809,1.996224
6700,2.259614
6750,0.549560
6886,2.160253
8244,0.360152
8474,1.621441
8700,1.620396
8749,0.272275
9524,3.151584
9563,5.307000
9910,3.531671
9915,0.825299
9918,0.638826
9925,2.162887
9958,1.892987
9959,2.529673
9967,1.624837
9969,0.638955
9972,0.905663
9978,0.543352
9997,1.442723
10017,1.799017
10018,2.157334
10019,1.439403
10028,1.622054
10905,1.440861
11028,0.902031
11172,1.082955
11173,0.723214
11972,0.450319
12363,1.442120
12828,0.180438
13147,1.263509
13178,1.540581
13411,0.371111
13645,0.540255
13724,2.789988
13738,0.181064
13920,0.452261
13971,2.608087
13972,2.697001
13973,2.429454
13974,1.079587
13976,1.801148
13979,2.160320
13980,0.809949
13981,3.149128
13984,2.699079
13986,0.270268
13989,0.270354
13990,0.630120
13991,0.360166
13992,0.180226
13993,0.270088
13994,0.629756
13995,0.270338
13996,0.360057
13997,0.180226
13998,0.360106
13999,0.270149
14000,0.270462
14001,0.629822
14002,0.540000
14003,0.719891
14004,0.180226
14005,1.349292
14006,0.360377
14007,0.449982
14008,0.629962
14009,0.540214
14021,0.180160
14666,0.361002
14668,0.360417
15623,0.278068
16647,0.630732
16957,0.720863
17300,0.989000
17921,1.445631
18223,0.180085
18266,0.180209
18490,0.540596
18638,0.900681
18646,0.454451
18972,1.171470
18978,0.180422
19185,0.630234
19345,0.180155
19422,0.541091
19551,0.854281
19581,1.080686
19591,1.169520
19708,0.990456
19742,0.181114
19746,0.540859
20428,0.270855
20640,0.180768
20796,0.541420
20834,0.360573
20865,0.180503
21401,5.925135
22375,0.810175
22378,0.629858
22458,0.270182
22591,0.360426
23365,3.051071
23456,1.974163
23459,0.359228
23460,0.359228
23646,0.180039
24150,0.539376
24151,0.751191
24152,0.817263
24153,0.722008
24154,0.270270
24155,0.270270
24156,0.360291
24157,0.180410
24158,0.360663
24159,0.910476
24160,0.719605
24161,0.539851
24162,0.090273
24163,0.090273
24164,1.110669
24165,0.637261
24166,0.180256
24167,0.812860
24168,0.090273
24169,0.180251
24170,0.090273
24171,0.090273
24172,0.180190
24173,0.184463
24174,0.180170
24175,0.090273
24176,0.270160
24177,0.270160
24178,0.450116
24179,0.450116
24180,0.090273
24181,0.090273
24182,1.710471
24183,0.540221
24184,0.090273
24185,0.090273
24186,0.821756
24187,0.090273
24188,0.270377
24189,0.090273
24190,0.270128
24191,0.539740
24192,0.090273
24193,0.360183
24194,0.450483
24195,0.399632
24196,0.090273
24197,0.270385
24198,0.090273
24199,0.360063
24200,0.090273
24201,0.090273
24202,0.090273
24203,0.270275
24204,0.450150
24205,0.180213
24206,0.090273
24207,0.180394
24208,0.090273
24209,0.090273
24210,0.090273
24211,0.270110
24212,0.270110
24213,0.180202
24214,0.683796
24215,0.090273
24216,0.270125
24217,0.090273
24218,0.359998
24219,0.449952
24220,0.180394
24222,0.655197
24223,0.090273
24224,0.090273
24225,0.090273
24226,0.270083
24227,0.090273
24228,0.090273
24229,0.359736
24230,0.718952
24231,0.359736
24232,0.359736
24233,0.090273
24234,0.090273
24235,0.360182
24236,0.180316
24237,0.090273
24238,0.090273
24239,0.180382
24240,0.090273
24241,0.270253
24242,0.181039
24243,0.359998
24244,0.180372
24245,0.090273
24246,0.360093
24247,0.180394
24248,0.180394
24249,0.090273
24250,0.270217
24251,0.270344
24252,0.270344
24253,0.270344
24254,0.270078
24255,0.090273
24256,0.090273
24257,0.180394
24258,0.180394
24259,0.090273
24260,0.181039
24261,0.090273
24262,0.180336
24263,0.360053
24264,0.360053
24265,0.270214
24266,0.090273
24267,0.090273
24268,0.530670
24269,0.090273
24270,0.180185
24271,0.270089
24272,0.360223
24273,0.676900
24274,0.758672
24275,0.090273
24278,0.090273
24279,0.090273
24280,0.090273
24281,0.090273
24282,0.090273
24283,0.360223
24284,0.090273
24285,0.180259
24286,0.090273
24287,0.359962
24288,0.719704
24289,0.359988
24290,0.359988
24291,0.359988
24292,0.090273
24293,0.270084
24294,0.180394
24295,0.180394
24296,0.360317
24297,0.090273
24298,0.090273
24299,0.540320
24300,0.180525
24301,0.182261
24302,0.090273
24303,0.090273
24304,0.090273
24305,0.360734
24306,0.360734
24307,0.090273
24308,0.090273
24309,0.270482
24310,0.272303
24311,0.455612
24312,0.455612
24313,0.090273
24314,0.090273
24315,0.090273
24316,0.450435
24317,0.364520
24318,0.180453
24319,0.629955
24320,0.629972
24321,0.629972
24322,0.090273
24323,0.090273
24324,0.180144
24325,0.090273
24326,0.090273
24327,0.090273
24328,0.180223
24329,0.090273
24330,0.090273
24331,0.180196
24332,0.090273
24333,0.090273
24334,0.270220
24335,0.090273
24336,0.271218
24337,0.090273
24338,0.270122
24339,0.450024
24340,0.090273
24341,0.090273
24342,0.090273
24343,0.090273
24344,0.090273
24345,0.270218
24346,0.180869
24347,0.090273
13172,0.180214
13173,0.090066
13174,0.900510
13175,0.992923
13176,0.090066
13177,0.450492
13179,0.180214
13180,0.180214
13181,0.181083
13182,0.090066
13183,0.090066
13184,0.090066
13185,0.090066
13186,0.090066
4351,0.539436
4352,0.990434
1172,1.978855
1789,0.902399
1794,0.180227
1795,0.542027
1796,0.270938
1799,0.810815
1803,2.072798
4143,0.630890
1205,7.664851
2512,1.530248
2513,0.990602
4625,2.713326
4734,0.998412
4748,0.724023
4749,0.724023
4750,0.724023
4751,0.724023
4754,1.445287
4787,1.276103
5104,1.990500
5724,0.361389
5736,0.903931
5738,0.567065
5746,0.362781
5753,1.820270
5757,0.451778
5765,0.274629
5767,0.816451
5768,0.544014
5796,0.991173
5797,0.451842
5817,1.173095
5820,0.452321
5821,0.542751
5823,1.083386
5850,1.545182
5857,0.946475
5860,0.905372
5873,0.362248
5884,0.544282
5927,1.625187
5929,0.458875
6253,0.362028
6397,0.995380
7636,0.917658
7637,0.917658
7638,1.733797
7639,0.994002
7643,0.452519
7644,0.452519
7645,0.184166
7646,0.181598
7647,0.181069
7648,2.262434
7649,0.274914
7650,0.181914
7652,0.184166
7653,1.363847
7654,1.621844
7655,1.264132
7656,0.457989
7658,0.994160
